open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1686684060000,1747.44,1747.78,1747.35,1747.53,1.668,1686684119999,2914.93903,9,0.863,1508.06362,0
1686684120000,1747.08,1747.08,1747.00,1747.00,0.568,1686684179999,992.30915,4,0.055,96.08940,0
1686684180000,1746.75,1747.14,1746.75,1747.14,0.469,1686684239999,819.38604,2,0.411,718.07454,0
1686684240000,1747.14,1747.14,1746.28,1746.63,0.772,1686684299999,1348.43795,5,0.570,995.52685,0
1686684300000,1746.65,1746.66,1744.90,1745.14,2.215,1686684359999,3865.60131,22,1.095,1911.15741,0
1686684360000,1744.72,1744.78,1744.71,1744.78,0.434,1686684419999,757.21818,3,0.178,310.57084,0
1686684420000,1744.57,1744.57,1743.98,1744.00,0.344,1686684479999,599.95118,4,0.334,582.50548,0
1686684480000,1744.00,1744.00,1744.00,1744.00,0.000,1686684539999,0.00000,0,0.000,0.00000,0
1686684540000,1744.03,1744.03,1743.79,1743.79,1.032,1686684599999,1799.59916,4,0.865,1508.37955,0
1686684600000,1743.79,1743.79,1743.16,1743.61,1.371,1686684659999,2390.23367,15,0.782,1363.48460,0
1686684660000,1743.79,1743.79,1743.79,1743.79,0.370,1686684719999,645.20230,3,0.370,645.20230,0
1686684720000,1745.25,1745.82,1745.07,1745.12,3.210,1686684779999,5603.01446,12,2.572,4489.46334,0
1686684780000,1743.78,1743.92,1743.77,1743.92,1.097,1686684839999,1912.93846,4,0.097,169.16024,0
1686684840000,1743.21,1744.26,1743.21,1744.26,0.294,1686684899999,512.61565,5,0.071,123.80434,0
1686684900000,1744.50,1744.50,1743.75,1744.34,1.907,1686684959999,3326.02801,17,0.847,1477.27203,0
1686684960000,1743.52,1743.52,1743.52,1743.52,0.089,1686685019999,155.17328,1,0.000,0.00000,0
1686685020000,1743.36,1743.36,1743.16,1743.18,0.263,1686685079999,458.46880,4,0.207,360.85128,0
1686685080000,1743.18,1743.18,1743.18,1743.18,0.000,1686685139999,0.00000,0,0.000,0.00000,0
1686685140000,1743.15,1743.60,1743.15,1743.50,0.523,1686685199999,911.77447,5,0.382,665.98186,0
1686685200000,1743.75,1744.30,1743.75,1744.30,0.810,1686685259999,1412.63434,6,0.000,0.00000,0
1686685260000,1743.91,1744.10,1743.88,1743.91,1.936,1686685319999,3376.24759,10,1.730,3016.99389,0
1686685320000,1744.02,1744.52,1744.02,1744.12,4.660,1686685379999,8128.21506,12,1.928,3363.22212,0
1686685380000,1744.12,1745.00,1744.12,1744.34,2.690,1686685439999,4693.18208,10,2.311,4032.03102,0
1686685440000,1743.80,1743.80,1743.80,1743.80,0.009,1686685499999,15.69420,2,0.009,15.69420,0
1686685500000,1743.79,1744.14,1743.15,1743.87,1.272,1686685559999,2217.95964,15,0.508,885.65928,0
1686685560000,1743.99,1744.21,1743.48,1743.48,0.920,1686685619999,1604.51894,8,0.552,962.68800,0
1686685620000,1743.72,1744.86,1743.72,1744.86,2.411,1686685679999,4206.10875,8,1.939,3382.81781,0
1686685680000,1744.72,1744.72,1744.16,1744.27,0.248,1686685739999,432.61958,4,0.091,158.72769,0
1686685740000,1744.31,1744.31,1744.31,1744.31,0.066,1686685799999,115.12446,1,0.066,115.12446,0
1686685800000,1743.78,1743.79,1743.76,1743.76,0.746,1686685859999,1300.85583,4,0.084,146.47752,0
1686685860000,1743.75,1744.27,1743.34,1744.27,0.765,1686685919999,1333.82895,7,0.549,957.09662,0
1686685920000,1743.96,1743.96,1743.96,1743.96,0.036,1686685979999,62.78256,1,0.000,0.00000,0
1686685980000,1743.91,1743.91,1743.74,1743.74,0.038,1686686039999,66.26484,2,0.022,38.36228,0
1686686040000,1743.85,1743.85,1743.70,1743.70,0.267,1686686099999,465.58545,2,0.000,0.00000,0
1686686100000,1743.39,1743.39,1743.18,1743.29,1.685,1686686159999,2937.35250,16,0.550,958.80836,0
1686686160000,1743.77,1743.77,1743.26,1743.26,0.241,1686686219999,420.17815,3,0.209,364.38775,0
1686686220000,1743.00,1743.00,1742.40,1742.40,0.110,1686686279999,191.67680,3,0.015,26.13600,0
1686686280000,1742.85,1742.85,1742.53,1742.53,0.167,1686686339999,291.02799,3,0.056,97.59960,0
1686686340000,1742.61,1743.76,1742.61,1743.76,0.203,1686686399999,353.92781,5,0.055,95.88211,0
1686686400000,1743.77,1743.79,1742.70,1743.79,3.244,1686686459999,5654.67036,23,1.430,2492.62287,0
1686686460000,1744.47,1744.47,1743.82,1744.15,1.050,1686686519999,1831.34079,7,0.875,1526.09879,0
1686686520000,1743.94,1743.94,1742.91,1743.01,0.376,1686686579999,655.43703,4,0.348,606.61875,0
1686686580000,1742.97,1742.97,1742.40,1742.48,0.230,1686686639999,400.77870,4,0.000,0.00000,0
1686686640000,1742.42,1742.43,1742.42,1742.43,0.281,1686686699999,489.62165,2,0.000,0.00000,0
1686686700000,1742.38,1742.38,1740.80,1740.84,2.533,1686686759999,4410.57412,19,0.000,0.00000,0
1686686760000,1740.72,1741.60,1740.72,1741.60,0.813,1686686819999,1415.35826,7,0.448,779.89856,0
1686686820000,1741.12,1741.12,1740.32,1740.79,1.622,1686686879999,2823.16559,10,0.157,273.27129,0
1686686880000,1741.25,1741.69,1741.25,1741.69,2.971,1686686939999,5174.16242,8,2.933,5107.99492,0
1686686940000,1741.37,1741.46,1741.37,1741.46,0.505,1686686999999,879.42429,4,0.243,423.17478,0
1686687000000,1741.58,1741.58,1740.77,1741.29,1.988,1686687059999,3461.63899,13,0.562,978.57419,0
1686687060000,1741.71,1742.06,1741.10,1742.06,16.636,1686687119999,28970.08594,19,16.260,28315.12388,0
1686687120000,1741.87,1742.16,1741.87,1742.16,0.077,1686687179999,134.14313,2,0.011,19.16057,0
1686687180000,1741.75,1741.75,1741.68,1741.68,0.242,1686687239999,421.50238,2,0.000,0.00000,0
1686687240000,1741.62,1741.62,1741.60,1741.60,0.646,1686687299999,1125.08364,4,0.502,874.29324,0
1686687300000,1741.33,1741.33,1740.39,1740.78,2.328,1686687359999,4052.66327,12,0.966,1681.51373,0
1686687360000,1740.76,1741.42,1740.75,1741.42,0.543,1686687419999,945.52113,4,0.459,799.29762,0
1686687420000,1741.81,1741.81,1741.30,1741.39,0.392,1686687479999,682.67339,6,0.196,341.33821,0
1686687480000,1741.61,1742.48,1741.61,1742.13,0.369,1686687539999,642.83675,6,0.125,217.79695,0
1686687540000,1741.22,1741.22,1740.93,1741.19,1.419,1686687599999,2470.73794,3,1.419,2470.73794,0
1686687600000,1741.19,1741.19,1741.04,1741.12,0.550,1686687659999,957.63525,7,0.084,146.25408,0
1686687660000,1741.11,1741.15,1741.11,1741.15,0.150,1686687719999,261.17046,2,0.099,172.37385,0
1686687720000,1740.93,1740.93,1740.93,1740.93,0.018,1686687779999,31.33674,1,0.000,0.00000,0
1686687780000,1741.06,1741.20,1740.99,1741.20,3.591,1686687839999,6252.08519,9,0.466,811.34616,0
1686687840000,1741.51,1741.51,1741.40,1741.40,0.238,1686687899999,414.46355,3,0.171,297.78975,0
1686687900000,1741.40,1741.43,1741.22,1741.22,0.644,1686687959999,1121.41315,7,0.224,390.05038,0
1686687960000,1741.05,1741.05,1740.47,1740.47,0.522,1686688019999,908.59204,5,0.522,908.59204,0
1686688020000,1740.47,1740.47,1740.22,1740.23,0.251,1686688079999,436.83263,3,0.062,107.89364,0
1686688080000,1740.42,1740.75,1740.42,1740.64,0.196,1686688139999,341.17105,3,0.196,341.17105,0
1686688140000,1740.43,1740.93,1740.43,1740.85,1.953,1686688199999,3399.51370,8,0.644,1120.99480,0
1686688200000,1741.19,1741.19,1740.05,1740.10,1.354,1686688259999,2356.43214,13,0.817,1421.81409,0
1686688260000,1740.15,1743.44,1740.15,1743.29,21.397,1686688319999,37282.82632,45,5.328,9285.45217,0
1686688320000,1743.78,1744.02,1742.81,1742.81,1.100,1686688379999,1917.35927,8,0.210,366.08722,0
1686688380000,1742.23,1743.54,1742.23,1743.14,2.936,1686688439999,5117.43037,7,2.640,4601.49733,0
1686688440000,1744.00,1745.96,1744.00,1745.81,2.215,1686688499999,3866.96082,12,0.040,69.80966,0
1686688500000,1745.94,1746.78,1745.94,1746.78,3.395,1686688559999,5929.32851,23,2.382,4160.34324,0
1686688560000,1747.05,1747.55,1746.51,1746.51,3.668,1686688619999,6407.70475,8,1.118,1953.64980,0
1686688620000,1746.01,1746.01,1744.87,1744.87,0.425,1686688679999,741.60129,3,0.068,118.67700,0
1686688680000,1745.35,1745.35,1745.06,1745.06,0.238,1686688739999,415.32834,2,0.238,415.32834,0
1686688740000,1745.47,1746.61,1745.47,1746.00,3.637,1686688799999,6350.69365,9,0.565,986.74289,0
1686688800000,1745.56,1745.72,1745.48,1745.72,5.253,1686688859999,9169.42304,7,4.802,8382.16934,0
1686688860000,1745.47,1745.47,1745.02,1745.39,0.881,1686688919999,1537.58286,12,0.713,1244.40210,0
1686688920000,1745.41,1745.48,1745.41,1745.47,0.248,1686688979999,432.87287,3,0.164,286.25843,0
1686688980000,1745.20,1745.20,1743.78,1743.78,1.847,1686689039999,3222.98886,6,0.151,263.37420,0
1686689040000,1743.00,1743.00,1739.63,1741.79,19.038,1686689099999,33152.35416,42,12.082,21047.99074,0
1686689100000,1740.61,1741.82,1740.61,1741.34,0.901,1686689159999,1568.72846,9,0.798,1389.36761,0
1686689160000,1742.39,1742.69,1742.39,1742.69,0.029,1686689219999,50.53651,2,0.029,50.53651,0
1686689220000,1742.52,1744.49,1742.52,1744.49,4.876,1686689279999,8502.45006,19,3.433,5985.22585,0
1686689280000,1744.57,1746.13,1744.57,1745.23,46.238,1686689339999,80697.64153,49,29.036,50671.05615,0
1686689340000,1744.74,1745.38,1744.74,1745.09,0.578,1686689399999,1008.71387,6,0.440,767.88869,0
1686689400000,1744.95,1744.95,1744.94,1744.94,0.644,1686689459999,1123.74623,3,0.000,0.00000,0
1686689460000,1744.60,1744.62,1743.00,1743.00,4.697,1686689519999,8191.54637,12,0.152,265.12923,0
1686689520000,1742.29,1743.47,1742.29,1743.47,6.064,1686689579999,10568.48648,13,6.064,10568.48648,0
1686689580000,1743.33,1743.33,1743.33,1743.33,0.048,1686689639999,83.67984,1,0.000,0.00000,0
1686689640000,1743.42,1743.63,1743.42,1743.45,0.496,1686689699999,864.75822,3,0.270,470.73852,0
1686689700000,1743.38,1743.38,1742.58,1742.58,1.098,1686689759999,1913.94314,4,0.000,0.00000,0
1686689760000,1742.71,1742.97,1742.58,1742.58,1.244,1686689819999,2168.06631,8,1.153,2009.49153,0
1686689820000,1743.06,1743.06,1742.71,1742.71,0.277,1686689879999,482.82237,2,0.000,0.00000,0
1686689880000,1742.34,1742.34,1741.21,1741.21,1.057,1686689939999,1840.75834,7,0.682,1187.50522,0
1686689940000,1741.19,1741.50,1741.19,1741.28,3.232,1686689999999,5627.98662,9,1.103,1920.56552,0
1686690000000,1741.44,1741.47,1740.55,1740.75,1.771,1686690059999,3083.22214,24,1.080,1880.26800,0
1686690060000,1740.93,1741.46,1740.93,1741.46,0.208,1686690119999,362.15575,3,0.129,224.58041,0
1686690120000,1741.46,1741.46,1741.05,1741.40,1.551,1686690179999,2700.58848,8,0.015,26.12100,0
1686690180000,1741.66,1741.80,1741.40,1741.80,0.369,1686690239999,642.63780,5,0.042,73.13922,0
1686690240000,1741.76,1742.22,1741.76,1742.22,0.658,1686690299999,1146.24014,4,0.534,930.24290,0
1686690300000,1741.90,1741.97,1741.34,1741.34,1.000,1686690359999,1741.56366,12,0.307,534.67142,0
1686690360000,1741.34,1741.34,1741.34,1741.34,0.000,1686690419999,0.00000,0,0.000,0.00000,0
1686690420000,1741.34,1741.34,1741.07,1741.07,1.669,1686690479999,2906.23589,8,1.669,2906.23589,0
1686690480000,1741.39,1741.83,1741.39,1741.83,0.188,1686690539999,327.41256,2,0.071,123.66993,0
1686690540000,1741.66,1741.66,1740.72,1740.72,0.557,1686690599999,969.97766,4,0.141,245.54234,0
1686690600000,1741.36,1741.58,1741.36,1741.58,0.337,1686690659999,586.89860,5,0.000,0.00000,0
1686690660000,1741.59,1741.59,1741.59,1741.59,0.124,1686690719999,215.95716,2,0.124,215.95716,0
1686690720000,1741.58,1741.58,1741.33,1741.40,3.676,1686690779999,6401.57999,11,0.000,0.00000,0
1686690780000,1741.59,1741.59,1741.38,1741.38,0.245,1686690839999,426.67750,4,0.237,412.74486,0
1686690840000,1740.70,1740.70,1740.70,1740.70,0.080,1686690899999,139.25600,1,0.080,139.25600,0
1686690900000,1740.52,1740.52,1740.18,1740.24,0.569,1686690959999,990.19611,5,0.166,288.90112,0
1686690960000,1740.13,1740.13,1739.91,1739.91,0.316,1686691019999,549.83718,8,0.134,233.15080,0
1686691020000,1739.85,1739.96,1739.54,1739.96,0.858,1686691079999,1492.69162,6,0.636,1106.42160,0
1686691080000,1740.11,1740.11,1740.04,1740.04,0.145,1686691139999,252.31483,2,0.000,0.00000,0
1686691140000,1740.46,1740.46,1740.20,1740.20,0.909,1686691199999,1581.86442,3,0.822,1430.44440,0
1686691200000,1739.98,1740.04,1739.94,1739.97,0.447,1686691259999,777.76087,5,0.046,80.04184,0
1686691260000,1739.96,1740.41,1739.96,1740.41,1.083,1686691319999,1884.61529,8,0.951,1654.88117,0
1686691320000,1740.37,1740.37,1739.85,1739.85,2.003,1686691379999,3485.54501,9,0.822,1430.43618,0
1686691380000,1739.47,1739.47,1739.04,1739.04,0.057,1686691439999,99.13587,3,0.000,0.00000,0
1686691440000,1738.93,1739.50,1738.93,1739.20,1.632,1686691499999,2838.50654,8,1.418,2466.31774,0
1686691500000,1739.18,1739.48,1738.97,1739.07,0.682,1686691559999,1186.08205,10,0.265,460.90644,0
1686691560000,1738.98,1739.37,1738.98,1739.37,0.495,1686691619999,860.94011,8,0.383,666.16187,0
1686691620000,1739.36,1740.84,1739.36,1740.84,0.847,1686691679999,1473.70834,8,0.446,776.17831,0
1686691680000,1740.00,1740.94,1740.00,1740.94,13.191,1686691739999,22955.28031,11,12.954,22542.81499,0
1686691740000,1741.41,1741.70,1741.32,1741.32,2.688,1686691799999,4681.10619,6,2.501,4355.47935,0
1686691800000,1741.19,1741.24,1740.72,1740.72,1.595,1686691859999,2776.79051,9,0.325,565.84676,0
1686691860000,1740.44,1740.44,1740.34,1740.34,0.676,1686691919999,1176.49124,3,0.676,1176.49124,0
1686691920000,1740.17,1740.17,1740.17,1740.17,0.397,1686691979999,690.84749,2,0.397,690.84749,0
1686691980000,1739.86,1739.86,1739.41,1739.41,8.466,1686692039999,14727.44849,11,0.000,0.00000,0
1686692040000,1739.93,1739.93,1739.93,1739.93,0.089,1686692099999,154.85377,2,0.089,154.85377,0
1686692100000,1741.23,1741.23,1741.23,1741.23,0.077,1686692159999,134.07471,2,0.000,0.00000,0
1686692160000,1741.11,1741.16,1741.11,1741.16,0.102,1686692219999,177.59397,2,0.087,151.47657,0
1686692220000,1741.04,1741.07,1741.02,1741.07,1.102,1686692279999,1918.61789,4,1.102,1918.61789,0
1686692280000,1741.07,1741.07,1739.42,1739.42,2.868,1686692339999,4989.80627,7,0.115,200.11266,0
1686692340000,1739.38,1739.38,1739.30,1739.32,0.103,1686692399999,179.15348,3,0.068,118.27784,0
1686692400000,1739.41,1740.22,1739.41,1740.22,1.008,1686692459999,1753.67736,9,0.648,1127.39706,0
1686692460000,1740.85,1740.85,1740.85,1740.85,0.187,1686692519999,325.53895,1,0.000,0.00000,0
1686692520000,1741.02,1741.13,1741.02,1741.13,0.382,1686692579999,665.08096,4,0.047,81.83123,0
1686692580000,1741.04,1741.18,1741.04,1741.18,0.103,1686692639999,179.32922,2,0.088,153.21152,0
1686692640000,1741.28,1741.28,1741.28,1741.28,0.204,1686692699999,355.22112,2,0.000,0.00000,0
1686692700000,1741.31,1741.31,1741.31,1741.31,0.649,1686692759999,1130.11019,3,0.000,0.00000,0
1686692760000,1741.03,1741.03,1741.03,1741.03,0.110,1686692819999,191.51330,1,0.110,191.51330,0
1686692820000,1741.00,1741.00,1740.78,1740.78,0.383,1686692879999,666.77704,2,0.118,205.41204,0
1686692880000,1740.85,1740.85,1740.85,1740.85,0.015,1686692939999,26.11275,1,0.000,0.00000,0
1686692940000,1740.85,1740.85,1740.85,1740.85,0.000,1686692999999,0.00000,0,0.000,0.00000,0
1686693000000,1740.98,1740.98,1740.98,1740.98,0.039,1686693059999,67.89822,1,0.000,0.00000,0
1686693060000,1740.98,1743.43,1740.98,1743.32,9.965,1686693119999,17351.31811,20,7.126,12408.20715,0
1686693120000,1743.19,1743.19,1742.76,1742.76,0.344,1686693179999,599.56137,4,0.000,0.00000,0
1686693180000,1742.70,1742.77,1742.64,1742.64,0.185,1686693239999,322.40470,3,0.085,148.12770,0
1686693240000,1742.77,1742.77,1742.65,1742.65,0.239,1686693299999,416.50998,4,0.087,151.62099,0
1686693300000,1742.65,1742.90,1742.63,1742.90,0.453,1686693359999,789.43860,6,0.073,127.23170,0
1686693360000,1742.58,1742.75,1742.04,1742.40,4.784,1686693419999,8336.36118,9,1.101,1918.64382,0
1686693420000,1742.42,1742.66,1742.42,1742.59,0.167,1686693479999,291.00678,3,0.152,264.86688,0
1686693480000,1742.40,1742.40,1741.73,1741.73,0.210,1686693539999,365.85156,3,0.101,175.98240,0
1686693540000,1741.57,1741.57,1741.57,1741.57,0.120,1686693599999,208.98840,1,0.000,0.00000,0
1686693600000,1741.77,1742.71,1741.58,1742.71,4.931,1686693659999,8590.36806,26,2.895,5043.97169,0
1686693660000,1742.71,1742.80,1742.31,1742.47,2.191,1686693719999,3817.81915,5,0.465,810.29867,0
1686693720000,1742.51,1742.63,1742.51,1742.63,0.135,1686693779999,235.24773,2,0.074,128.95462,0
1686693780000,1742.47,1742.47,1741.97,1742.01,3.620,1686693839999,6306.60103,7,0.000,0.00000,0
1686693840000,1742.06,1742.68,1742.06,1742.55,2.078,1686693899999,3620.67732,7,1.830,3188.49952,0
1686693900000,1742.50,1742.54,1742.15,1742.15,1.758,1686693959999,3063.18601,12,0.105,182.92575,0
1686693960000,1742.15,1742.15,1742.15,1742.15,0.000,1686694019999,0.00000,0,0.000,0.00000,0
1686694020000,1741.83,1741.83,1741.08,1741.08,10.966,1686694079999,19096.38504,12,0.054,94.01832,0
1686694080000,1740.91,1741.60,1740.91,1741.34,2.400,1686694139999,4179.14711,12,1.551,2700.77010,0
1686694140000,1741.20,1741.20,1740.79,1740.79,0.390,1686694199999,679.03766,2,0.390,679.03766,0
1686694200000,1740.77,1740.77,1739.89,1739.89,1.842,1686694259999,3205.36278,8,0.362,629.95986,0
1686694260000,1739.89,1739.89,1739.89,1739.89,0.000,1686694319999,0.00000,0,0.000,0.00000,0
1686694320000,1740.20,1740.20,1739.93,1739.93,0.054,1686694379999,93.95811,2,0.000,0.00000,0
1686694380000,1740.00,1740.34,1739.67,1740.34,0.489,1686694439999,850.90284,6,0.030,52.20000,0
1686694440000,1740.45,1740.45,1739.59,1739.59,0.111,1686694499999,193.10578,4,0.003,5.22135,0
1686694500000,1739.58,1740.02,1739.45,1740.02,0.559,1686694559999,972.47877,7,0.514,894.20352,0
1686694560000,1739.68,1739.68,1739.57,1739.57,0.394,1686694619999,685.40756,4,0.196,340.96496,0
1686694620000,1739.15,1739.15,1739.05,1739.05,0.204,1686694679999,354.78010,3,0.038,66.08390,0
1686694680000,1739.00,1739.30,1738.92,1739.30,8.107,1686694739999,14098.82969,10,7.656,13314.55461,0
1686694740000,1739.09,1739.39,1738.94,1738.94,0.454,1686694799999,789.57290,6,0.230,400.01450,0
1686694800000,1739.10,1739.17,1738.95,1739.01,0.674,1686694859999,1172.15493,7,0.139,241.72239,0
1686694860000,1739.12,1739.66,1739.12,1739.66,1.254,1686694919999,2181.04667,7,0.239,415.67177,0
1686694920000,1739.05,1739.05,1738.69,1738.79,0.378,1686694979999,657.29466,3,0.162,281.68398,0
1686694980000,1738.73,1738.80,1738.73,1738.80,0.263,1686695039999,457.29719,2,0.000,0.00000,0
1686695040000,1738.80,1738.80,1738.80,1738.80,0.411,1686695099999,714.64680,1,0.411,714.64680,0
1686695100000,1738.80,1738.80,1738.08,1738.33,10.524,1686695159999,18293.35059,25,0.034,59.10322,0
1686695160000,1738.51,1738.88,1737.60,1737.63,10.350,1686695219999,17992.69017,20,7.584,13186.32104,0
1686695220000,1737.30,1737.67,1736.69,1737.67,3.875,1686695279999,6730.40623,13,1.236,2146.70656,0
1686695280000,1737.25,1737.25,1736.83,1736.89,0.385,1686695339999,668.75275,3,0.000,0.00000,0
1686695340000,1736.68,1736.98,1736.68,1736.72,6.499,1686695399999,11287.78240,14,1.078,1872.33004,0
1686695400000,1736.92,1737.24,1736.40,1737.24,0.464,1686695459999,806.02929,7,0.227,394.34748,0
1686695460000,1737.65,1737.65,1737.65,1737.65,0.051,1686695519999,88.62015,1,0.000,0.00000,0
1686695520000,1737.65,1737.83,1737.65,1737.65,0.238,1686695579999,413.57017,5,0.021,36.49394,0
1686695580000,1738.26,1738.50,1738.04,1738.50,1.286,1686695639999,2235.44634,7,1.286,2235.44634,0
1686695640000,1738.07,1738.14,1737.78,1737.78,14.450,1686695699999,25111.01541,18,0.109,189.45327,0
1686695700000,1737.08,1737.23,1737.08,1737.23,0.509,1686695759999,884.19041,5,0.043,74.70089,0
1686695760000,1737.63,1737.77,1737.58,1737.77,0.328,1686695819999,569.96920,4,0.110,191.14028,0
1686695820000,1738.21,1738.21,1738.21,1738.21,0.034,1686695879999,59.09914,1,0.000,0.00000,0
1686695880000,1738.25,1738.25,1737.49,1737.49,0.315,1686695939999,547.34390,3,0.000,0.00000,0
1686695940000,1737.12,1737.50,1737.09,1737.50,0.163,1686695999999,283.16878,4,0.102,177.19838,0
1686696000000,1737.50,1737.98,1737.50,1737.98,1.260,1686696059999,2189.70987,13,0.801,1392.00030,0
1686696060000,1738.19,1738.19,1738.04,1738.04,0.177,1686696119999,307.65813,2,0.000,0.00000,0
1686696120000,1737.96,1737.96,1737.39,1737.39,0.101,1686696179999,175.51704,3,0.000,0.00000,0
1686696180000,1737.71,1737.71,1737.71,1737.71,0.072,1686696239999,125.11512,1,0.072,125.11512,0
1686696240000,1736.78,1736.89,1736.76,1736.89,0.319,1686696299999,554.04311,3,0.109,189.32101,0
1686696300000,1737.05,1737.77,1737.05,1737.77,1.428,1686696359999,2480.87849,8,1.389,2413.10546,0
1686696360000,1737.88,1738.77,1737.88,1738.51,5.849,1686696419999,10169.47909,11,5.703,9915.66734,0
1686696420000,1738.36,1738.36,1738.14,1738.14,0.305,1686696479999,530.19034,2,0.305,530.19034,0
1686696480000,1737.34,1737.74,1737.34,1737.68,7.401,1686696539999,12860.24660,6,7.401,12860.24660,0
1686696540000,1737.62,1737.72,1737.62,1737.72,0.146,1686696599999,253.70122,2,0.059,102.51958,0
1686696600000,1738.06,1738.08,1737.87,1737.87,0.663,1686696659999,1152.31979,5,0.283,491.85003,0
1686696660000,1737.86,1738.27,1737.79,1738.27,0.542,1686696719999,941.91702,5,0.526,914.10470,0
1686696720000,1738.25,1738.73,1738.25,1738.73,0.257,1686696779999,446.77793,3,0.167,290.29223,0
1686696780000,1738.19,1738.19,1738.06,1738.06,0.370,1686696839999,643.09624,2,0.108,187.72452,0
1686696840000,1738.05,1738.16,1738.05,1738.09,0.175,1686696899999,304.17430,4,0.159,276.36486,0
1686696900000,1738.12,1738.63,1738.12,1738.63,0.465,1686696959999,808.35036,7,0.193,335.45881,0
1686696960000,1738.63,1738.71,1738.63,1738.71,0.242,1686697019999,420.75278,4,0.188,326.86244,0
1686697020000,1738.30,1738.30,1738.30,1738.30,0.108,1686697079999,187.73640,1,0.000,0.00000,0
1686697080000,1738.29,1738.29,1737.00,1737.60,161.298,1686697139999,280194.81870,33,106.671,185287.52700,0
1686697140000,1737.58,1737.58,1737.00,1737.04,63.400,1686697199999,110136.01853,25,6.551,11379.08700,0
1686697200000,1737.34,1737.67,1737.22,1737.53,2.598,1686697259999,4513.99366,17,1.367,2375.02082,0
1686697260000,1738.19,1738.26,1738.19,1738.26,0.261,1686697319999,453.67935,2,0.000,0.00000,0
1686697320000,1738.55,1738.55,1738.55,1738.55,0.016,1686697379999,27.81680,1,0.000,0.00000,0
1686697380000,1738.47,1738.47,1738.34,1738.34,0.224,1686697439999,389.41156,2,0.000,0.00000,0
1686697440000,1738.20,1738.20,1738.20,1738.20,0.224,1686697499999,389.35680,1,0.224,389.35680,0
1686697500000,1738.75,1739.29,1738.58,1738.93,2.215,1686697559999,3852.20386,13,0.257,446.85776,0
1686697560000,1738.76,1738.76,1738.74,1738.74,0.127,1686697619999,220.82220,2,0.000,0.00000,0
1686697620000,1738.51,1738.61,1738.51,1738.56,0.258,1686697679999,448.55583,4,0.030,52.15530,0
1686697680000,1738.56,1739.67,1738.55,1739.67,7.930,1686697739999,13790.09817,10,0.771,1340.58947,0
1686697740000,1739.48,1739.48,1739.34,1739.34,0.311,1686697799999,540.94300,3,0.214,372.21876,0
1686697800000,1739.46,1739.84,1739.18,1739.18,23.473,1686697859999,40832.31757,12,0.012,20.87352,0
1686697860000,1738.82,1739.85,1738.82,1739.85,2.598,1686697919999,4518.40948,15,0.500,869.51602,0
1686697920000,1740.18,1740.18,1739.78,1739.78,1.991,1686697979999,3464.59335,4,0.000,0.00000,0
1686697980000,1739.79,1740.24,1739.79,1740.11,1.713,1686698039999,2980.46857,8,1.237,2152.21441,0
1686698040000,1739.97,1739.97,1739.59,1739.66,16.286,1686698099999,28332.72597,8,0.147,255.73002,0
1686698100000,1739.82,1739.82,1739.01,1739.04,1.692,1686698159999,2943.26270,6,0.015,26.09730,0
1686698160000,1738.98,1739.00,1738.98,1739.00,0.458,1686698219999,796.45750,4,0.458,796.45750,0
1686698220000,1739.18,1739.68,1739.18,1739.68,0.119,1686698279999,207.01879,3,0.019,33.05079,0
1686698280000,1739.64,1739.77,1739.11,1739.77,1.200,1686698339999,2087.32952,9,0.290,504.49062,0
1686698340000,1739.68,1739.78,1739.68,1739.78,0.122,1686698399999,212.24786,2,0.000,0.00000,0
1686698400000,1739.43,1740.07,1739.43,1739.73,2.634,1686698459999,4582.78420,15,2.296,3994.77837,0
1686698460000,1739.43,1739.43,1738.76,1738.76,2.931,1686698519999,5097.04618,3,0.000,0.00000,0
1686698520000,1739.07,1739.07,1739.07,1739.07,0.156,1686698579999,271.29492,1,0.156,271.29492,0
1686698580000,1739.36,1739.44,1739.36,1739.44,0.225,1686698639999,391.36896,2,0.000,0.00000,0
1686698640000,1739.33,1739.53,1739.33,1739.38,0.442,1686698699999,768.82386,4,0.000,0.00000,0
1686698700000,1739.37,1739.83,1738.97,1738.97,14.426,1686698759999,25092.23938,13,6.932,12060.28213,0
1686698760000,1738.83,1738.94,1738.60,1738.60,6.641,1686698819999,11547.63750,15,2.504,4354.15874,0
1686698820000,1738.96,1739.30,1738.83,1739.05,1.660,1686698879999,2886.62175,11,0.136,236.49105,0
1686698880000,1739.07,1739.07,1738.74,1738.74,2.393,1686698939999,4161.18235,7,0.000,0.00000,0
1686698940000,1738.50,1738.61,1738.50,1738.61,0.219,1686698999999,380.73920,2,0.070,121.70270,0
1686699000000,1738.79,1739.24,1738.38,1738.44,2.169,1686699059999,3772.13650,11,0.164,285.19378,0
1686699060000,1738.44,1738.44,1738.44,1738.44,0.000,1686699119999,0.00000,0,0.000,0.00000,0
1686699120000,1738.53,1738.53,1738.41,1738.41,0.073,1686699179999,126.91089,2,0.058,100.83474,0
1686699180000,1738.39,1738.39,1738.03,1738.03,8.344,1686699239999,14504.06944,10,0.000,0.00000,0
1686699240000,1738.41,1738.41,1738.29,1738.29,0.015,1686699299999,26.07471,2,0.000,0.00000,0
